"Restaurant_name","Restaurant_url","Restaurant_location","Restaurant_minimum_order","Restaurant_additional_service_charge","Restaurant_additional_VAT","Restaurant_categories_name","Restaurant_categories_food_item_ingredient","Restaurant_categories_food_item_price"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Sushi Maki","","760.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Sushi Maki","","760.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Donburi ( Exclusive on Foodmandu )","","509.15"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Donburi ( Exclusive on Foodmandu )","","509.15"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Donburi ( Exclusive on Foodmandu )","","594.15"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Donburi ( Exclusive on Foodmandu )","","509.15"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Donburi ( Exclusive on Foodmandu )","","424.15"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Donburi ( Exclusive on Foodmandu )","","424.15"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Donburi ( Exclusive on Foodmandu )","","509.15"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Donburi ( Exclusive on Foodmandu )","","509.15"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Donburi ( Exclusive on Foodmandu )","","594.15"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Donburi ( Exclusive on Foodmandu )","","594.15"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Special Sushi","","1,695.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Special Sushi","","1,015.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Special Sushi","","1,015.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Special Sushi","","1,015.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Special Sushi","","1,015.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Special Sushi","","1,015.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Special Sushi","","1,695.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Special Sushi","","1,695.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Special Sushi","","1,695.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Special Sushi","","1,695.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Special Sushi","","1,695.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Special Sushi","","1,695.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Bento Box (with rice + 3 side dishes)","","760.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Bento Box (with rice + 3 side dishes)","","845.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Bento Box (with rice + 3 side dishes)","","845.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Bento Box (with rice + 3 side dishes)","","760.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Bento Box (with rice + 3 side dishes)","","760.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Bento Box (with rice + 3 side dishes)","","845.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Bento Box (with rice + 3 side dishes)","","845.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Bento Box (with rice + 3 side dishes)","","845.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Bento Box (with rice + 3 side dishes)","","760.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Bento Box (with rice + 3 side dishes)","","930.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Main Dishes Non Veg","","1,270.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Main Dishes Non Veg","","1,100.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Main Dishes Non Veg","","1,270.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Main Dishes Non Veg","","845.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Main Dishes Non Veg","","718.25"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Main Dishes Non Veg","","607.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Main Dishes Non Veg","","607.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Starters/Side Dishes/ Extras","","420.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Starters/Side Dishes/ Extras","","233.75"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Starters/Side Dishes/ Extras","","212.50"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Starters/Side Dishes/ Extras","","467.50"
"Sapporo Japanese Restaurant","https://foodmandu.com/Restaurant/Details/504","Baluwatar","Rs. 500.00","10 %","( 8 Pieces )","Starters/Side Dishes/ Extras","","505.75"
